"question_id","classroom_id","is_correct","skill_id","created_at","attempt","student_id"
"976","23","1","641","2015-04-03T00:14:23.427Z","1","1328"
"959","23","1","641","2015-04-03T00:14:32.744Z","1","1328"
"973","23","0","641","2015-04-03T00:14:50.598Z","1","1328"
"967","23","0","641","2015-04-03T00:15:13.789Z","1","1328"
"972","23","0","641","2015-04-03T00:15:21.350Z","1","1328"
"971","23","0","641","2015-04-04T05:23:26.424Z","1","1328"
"959","23","1","641","2015-04-04T05:24:19.901Z","2","1328"
"958","23","1","641","2015-04-04T05:24:28.378Z","1","1328"
"976","23","0","641","2015-04-04T05:25:22.357Z","2","1328"
"977","23","1","641","2015-04-04T05:25:29.369Z","1","1328"
"943","23","1","635","2015-04-06T00:33:18.740Z","1","1328"
"938","23","1","635","2015-04-06T00:33:29.835Z","1","1328"
"937","23","1","635","2015-04-06T00:33:38.622Z","1","1328"
"945","23","1","635","2015-04-06T00:33:57.989Z","1","1328"
"936","23","1","635","2015-04-06T00:34:03.452Z","1","1328"
"948","23","1","636","2015-04-07T00:32:03.992Z","2","1328"
"955","23","1","636","2015-04-07T00:32:36.005Z","2","1328"
"950","23","1","636","2015-04-07T00:33:07.504Z","1","1328"
"947","23","1","636","2015-04-07T00:33:22.813Z","1","1328"
"954","23","1","636","2015-04-07T00:33:57.897Z","1","1328"
"963","23","0","641","2015-04-03T13:14:33.214Z","1","1331"
"961","23","1","641","2015-04-03T13:14:43.617Z","1","1331"
"974","23","1","641","2015-04-03T13:14:52.562Z","1","1331"
"969","23","1","641","2015-04-03T13:15:03.756Z","1","1331"
"964","23","1","641","2015-04-03T13:15:11.167Z","1","1331"
"969","23","1","641","2015-04-04T05:47:03.408Z","2","1331"
"958","23","0","641","2015-04-04T05:47:16.585Z","1","1331"
"972","23","1","641","2015-04-04T05:47:40.904Z","1","1331"
"963","23","1","641","2015-04-04T05:47:49.538Z","2","1331"
"964","23","1","641","2015-04-04T05:47:58.113Z","2","1331"
"944","23","1","635","2015-04-06T00:07:18.683Z","1","1331"
"940","23","1","635","2015-04-06T00:07:39.741Z","1","1331"
"939","23","1","635","2015-04-06T00:07:52.277Z","1","1331"
"942","23","1","635","2015-04-06T00:08:00.535Z","1","1331"
"936","23","0","635","2015-04-06T00:08:13.007Z","1","1331"
"953","23","1","636","2015-04-07T00:37:18.307Z","1","1331"
"947","23","1","636","2015-04-07T00:37:45.912Z","1","1331"
"951","23","1","636","2015-04-07T00:38:01.386Z","1","1331"
"949","23","1","636","2015-04-07T00:38:22.875Z","1","1331"
"954","23","1","636","2015-04-07T00:38:49.091Z","1","1331"
"968","23","1","641","2015-04-03T13:19:04.467Z","1","1333"
"960","23","1","641","2015-04-03T13:19:14.867Z","1","1333"
"967","23","1","641","2015-04-03T13:19:21.717Z","1","1333"
"974","23","1","641","2015-04-03T13:19:27.785Z","1","1333"
"977","23","1","641","2015-04-03T13:19:33.612Z","1","1333"
"977","23","1","641","2015-04-04T05:48:29.697Z","2","1333"
"966","23","1","641","2015-04-04T05:50:02.360Z","1","1333"
"958","23","1","641","2015-04-04T05:50:07.721Z","1","1333"
"970","23","1","641","2015-04-04T05:50:37.866Z","1","1333"
"961","23","1","641","2015-04-04T05:50:43.585Z","1","1333"
"943","23","1","635","2015-04-06T11:38:22.213Z","1","1333"
"939","23","1","635","2015-04-06T11:38:28.870Z","1","1333"
"936","23","1","635","2015-04-06T11:38:39.988Z","1","1333"
"941","23","1","635","2015-04-06T11:38:46.655Z","1","1333"
"944","23","1","635","2015-04-06T11:38:56.093Z","1","1333"
"954","23","1","636","2015-04-07T11:28:40.810Z","1","1333"
"947","23","1","636","2015-04-07T11:28:53.565Z","1","1333"
"949","23","1","636","2015-04-07T11:29:47.799Z","1","1333"
"950","23","1","636","2015-04-07T11:30:14.712Z","1","1333"
"955","23","0","636","2015-04-07T11:31:33.004Z","1","1333"
"965","23","1","641","2015-04-04T13:08:26.384Z","1","1336"
"968","23","1","641","2015-04-04T13:08:33.821Z","1","1336"
"967","23","1","641","2015-04-04T13:08:40.638Z","1","1336"
"976","23","0","641","2015-04-04T13:08:50.595Z","1","1336"
"966","23","1","641","2015-04-04T13:08:56.535Z","1","1336"
"942","23","1","635","2015-04-06T08:47:12.248Z","1","1336"
"941","23","1","635","2015-04-06T08:47:26.320Z","1","1336"
"939","23","1","635","2015-04-06T08:47:38.388Z","1","1336"
"937","23","1","635","2015-04-06T08:47:44.108Z","1","1336"
"938","23","1","635","2015-04-06T08:47:52.310Z","1","1336"
"954","23","1","636","2015-04-07T08:39:24.566Z","1","1336"
"952","23","1","636","2015-04-07T08:39:36.797Z","1","1336"
"951","23","1","636","2015-04-07T08:39:43.441Z","1","1336"
"956","23","1","636","2015-04-07T08:40:06.990Z","1","1336"
"955","23","1","636","2015-04-07T08:40:12.793Z","1","1336"
"954","23","1","636","2015-03-31T10:39:47.783Z","1","1338"
"947","23","1","636","2015-03-31T10:39:56.579Z","1","1338"
"955","23","1","636","2015-03-31T10:40:19.328Z","1","1338"
"953","23","1","636","2015-03-31T10:40:36.683Z","1","1338"
"951","23","1","636","2015-03-31T10:41:24.354Z","1","1338"
"968","23","1","641","2015-04-03T20:55:05.684Z","1","1338"
"962","23","0","641","2015-04-03T20:55:11.224Z","1","1338"
"975","23","1","641","2015-04-03T20:55:27.776Z","1","1338"
"964","23","1","641","2015-04-03T20:55:37.322Z","1","1338"
"976","23","0","641","2015-04-03T20:55:43.365Z","1","1338"
"944","23","1","635","2015-04-06T13:22:00.055Z","1","1338"
"940","23","1","635","2015-04-06T13:22:11.938Z","1","1338"
"938","23","1","635","2015-04-06T13:22:22.168Z","1","1338"
"945","23","1","635","2015-04-06T13:22:33.584Z","1","1338"
"936","23","1","635","2015-04-06T13:23:13.172Z","1","1338"
"950","23","0","636","2015-04-07T08:52:02.386Z","1","1338"
"956","23","1","636","2015-04-07T08:52:25.407Z","1","1338"
"947","23","1","636","2015-04-07T08:52:33.803Z","2","1338"
"949","23","1","636","2015-04-07T08:52:52.439Z","1","1338"
"953","23","1","636","2015-04-07T08:53:07.752Z","2","1338"
"955","23","1","636","2015-03-31T13:15:43.180Z","1","1340"
"953","23","1","636","2015-03-31T13:16:35.613Z","1","1340"
"954","23","1","636","2015-03-31T13:17:33.951Z","1","1340"
"956","23","1","636","2015-03-31T13:25:14.790Z","1","1340"
"949","23","1","636","2015-03-31T13:33:59.113Z","1","1340"
"973","23","1","641","2015-04-04T01:10:49.693Z","1","1340"
"958","23","1","641","2015-04-04T01:11:06.533Z","1","1340"
"961","23","1","641","2015-04-04T01:11:36.619Z","1","1340"
"966","23","1","641","2015-04-04T01:11:47.138Z","1","1340"
"977","23","1","641","2015-04-04T01:11:56.794Z","1","1340"
"938","23","0","635","2015-04-06T12:57:24.772Z","1","1340"
"937","23","1","635","2015-04-06T12:57:36.394Z","1","1340"
"945","23","1","635","2015-04-06T12:57:54.657Z","1","1340"
"943","23","1","635","2015-04-06T12:58:08.321Z","1","1340"
"941","23","1","635","2015-04-06T12:58:16.935Z","1","1340"
"961","23","1","641","2015-04-04T16:37:52.992Z","1","1342"
"976","23","0","641","2015-04-04T16:37:59.872Z","1","1342"
"973","23","0","641","2015-04-04T16:38:04.943Z","1","1342"
"959","23","0","641","2015-04-04T16:38:10.423Z","1","1342"
"965","23","0","641","2015-04-04T16:38:14.811Z","1","1342"
"949","23","1","636","2015-04-07T12:17:26.241Z","1","1342"
"952","23","1","636","2015-04-07T12:17:39.260Z","1","1342"
"954","23","1","636","2015-04-07T12:18:13.500Z","1","1342"
"955","23","0","636","2015-04-07T12:18:34.273Z","1","1342"
"956","23","1","636","2015-04-07T12:19:16.514Z","1","1342"
"952","23","0","636","2015-03-31T11:44:17.200Z","1","1344"
"947","23","1","636","2015-03-31T11:44:27.428Z","1","1344"
"953","23","1","636","2015-03-31T11:44:59.441Z","1","1344"
"955","23","1","636","2015-03-31T11:45:16.177Z","1","1344"
"950","23","1","636","2015-03-31T11:45:46.540Z","1","1344"
"962","23","0","641","2015-04-03T10:56:59.718Z","1","1344"
"975","23","1","641","2015-04-03T10:57:15.700Z","1","1344"
"966","23","1","641","2015-04-03T10:57:25.776Z","1","1344"
"964","23","0","641","2015-04-03T10:57:36.215Z","1","1344"
"958","23","0","641","2015-04-03T10:57:46.417Z","1","1344"
"970","23","1","641","2015-04-04T02:21:24.717Z","1","1344"
"975","23","1","641","2015-04-04T02:22:14.462Z","2","1344"
"961","23","0","641","2015-04-04T02:22:28.079Z","1","1344"
"966","23","1","641","2015-04-04T02:22:45.018Z","2","1344"
"963","23","0","641","2015-04-04T02:22:59.207Z","1","1344"
"940","23","0","635","2015-04-06T10:35:19.068Z","1","1344"
"939","23","0","635","2015-04-06T10:35:27.816Z","1","1344"
"943","23","1","635","2015-04-06T10:35:39.572Z","1","1344"
"941","23","1","635","2015-04-06T10:35:44.540Z","1","1344"
"936","23","0","635","2015-04-06T10:35:54.910Z","1","1344"
"951","23","1","636","2015-04-07T10:38:47.191Z","1","1344"
"947","23","1","636","2015-04-07T10:38:56.070Z","2","1344"
"956","23","0","636","2015-04-07T10:40:15.223Z","1","1344"
"953","23","1","636","2015-04-07T10:40:46.812Z","2","1344"
"954","23","1","636","2015-04-07T10:42:28.971Z","1","1344"
"949","23","1","636","2015-03-31T13:04:36.105Z","1","1347"
"947","23","1","636","2015-03-31T13:04:58.855Z","1","1347"
"955","23","1","636","2015-03-31T13:05:33.924Z","1","1347"
"951","23","1","636","2015-03-31T13:06:21.070Z","1","1347"
"950","23","1","636","2015-03-31T13:06:58.098Z","1","1347"
"964","23","1","641","2015-04-03T14:02:40.939Z","1","1347"
"976","23","1","641","2015-04-03T14:03:01.097Z","1","1347"
"958","23","1","641","2015-04-03T14:03:15.469Z","1","1347"
"974","23","0","641","2015-04-03T14:03:40.552Z","1","1347"
"975","23","1","641","2015-04-03T14:04:00.852Z","1","1347"
"962","23","0","641","2015-04-04T13:03:35.562Z","1","1347"
"960","23","1","641","2015-04-04T13:03:45.270Z","1","1347"
"976","23","1","641","2015-04-04T13:03:55.906Z","2","1347"
"959","23","0","641","2015-04-04T13:04:12.979Z","1","1347"
"971","23","1","641","2015-04-04T13:04:21.084Z","1","1347"
"952","23","1","636","2015-04-07T08:29:55.936Z","1","1349"
"954","23","1","636","2015-04-07T08:31:23.666Z","1","1349"
"953","23","1","636","2015-04-07T08:31:28.992Z","1","1349"
"948","23","1","636","2015-04-07T08:31:39.418Z","1","1349"
"955","23","1","636","2015-04-07T08:31:46.411Z","1","1349"
"947","23","1","636","2015-03-31T13:22:04.219Z","1","1353"
"948","23","1","636","2015-03-31T13:23:00.039Z","1","1353"
"952","23","0","636","2015-03-31T13:23:45.613Z","1","1353"
"953","23","1","636","2015-03-31T13:24:21.095Z","1","1353"
"949","23","0","636","2015-03-31T13:24:42.818Z","1","1353"
"960","23","1","641","2015-04-03T00:34:42.351Z","1","1353"
"974","23","0","641","2015-04-03T00:34:54.320Z","1","1353"
"966","23","1","641","2015-04-03T00:35:19.885Z","1","1353"
"958","23","0","641","2015-04-03T00:35:29.558Z","1","1353"
"973","23","0","641","2015-04-03T00:35:42.217Z","1","1353"
"958","23","0","641","2015-04-04T13:40:01.657Z","2","1353"
"967","23","1","641","2015-04-04T13:40:20.178Z","1","1353"
"960","23","1","641","2015-04-04T13:40:30.230Z","2","1353"
"971","23","1","641","2015-04-04T13:40:46.396Z","1","1353"
"968","23","1","641","2015-04-04T13:40:57.793Z","1","1353"
"942","23","1","635","2015-04-06T15:13:24.974Z","1","1353"
"941","23","1","635","2015-04-06T15:13:38.774Z","1","1353"
"943","23","1","635","2015-04-06T15:13:54.280Z","1","1353"
"939","23","0","635","2015-04-06T15:14:11.816Z","1","1353"
"945","23","1","635","2015-04-06T15:14:28.050Z","1","1353"
"948","23","1","636","2015-03-31T10:56:07.136Z","1","1356"
"951","23","0","636","2015-03-31T10:57:23.232Z","1","1356"
"953","23","0","636","2015-03-31T10:59:42.106Z","1","1356"
"947","23","1","636","2015-03-31T11:04:30.919Z","1","1356"
"950","23","1","636","2015-03-31T11:04:47.591Z","1","1356"
"972","23","0","641","2015-04-03T09:19:43.524Z","1","1356"
"963","23","1","641","2015-04-03T09:19:53.211Z","1","1356"
"973","23","1","641","2015-04-03T09:20:01.734Z","1","1356"
"976","23","0","641","2015-04-03T09:20:11.968Z","1","1356"
"969","23","1","641","2015-04-03T09:20:22.649Z","1","1356"
"964","23","0","641","2015-04-04T01:58:52.454Z","1","1356"
"954","23","1","636","2015-03-31T12:10:04.138Z","1","1358"
"955","23","1","636","2015-03-31T12:10:54.718Z","1","1358"
"947","23","1","636","2015-03-31T12:11:08.590Z","1","1358"
"949","23","1","636","2015-03-31T12:11:40.733Z","1","1358"
"951","23","1","636","2015-03-31T12:12:00.308Z","1","1358"
"974","23","1","641","2015-04-04T16:05:04.696Z","1","1358"
"962","23","1","641","2015-04-04T16:06:20.765Z","1","1358"
"967","23","0","641","2015-04-04T16:06:54.408Z","1","1358"
"971","23","1","641","2015-04-04T16:07:55.394Z","1","1358"
"960","23","1","641","2015-04-04T16:08:10.682Z","1","1358"
"964","23","1","641","2015-04-04T03:07:27.640Z","1","1363"
"960","23","0","641","2015-04-04T03:07:42.513Z","1","1363"
"971","23","1","641","2015-04-04T03:08:02.138Z","1","1363"
"967","23","0","641","2015-04-04T03:08:15.405Z","1","1363"
"975","23","1","641","2015-04-04T03:08:28.050Z","1","1363"
"945","23","1","635","2015-04-06T14:13:41.720Z","1","1363"
"940","23","0","635","2015-04-06T14:13:54.203Z","1","1363"
"941","23","1","635","2015-04-06T14:14:11.413Z","1","1363"
"936","23","1","635","2015-04-06T14:14:23.911Z","1","1363"
"937","23","0","635","2015-04-06T14:14:39.567Z","1","1363"
"951","23","1","636","2015-04-07T09:43:55.789Z","1","1363"
"947","23","1","636","2015-04-07T09:44:08.491Z","1","1363"
"948","23","0","636","2015-04-07T09:45:02.832Z","1","1363"
"954","23","1","636","2015-04-07T09:46:01.009Z","1","1363"
"953","23","1","636","2015-04-07T09:46:25.701Z","1","1363"
"951","23","1","636","2015-03-31T11:11:09.761Z","1","1368"
"952","23","0","636","2015-03-31T11:14:00.048Z","1","1368"
"956","23","0","636","2015-03-31T11:20:17.312Z","1","1368"
"954","23","1","636","2015-03-31T11:20:37.482Z","1","1368"
"948","23","1","636","2015-03-31T11:22:01.280Z","1","1368"
"949","23","1","636","2015-03-31T00:24:32.218Z","1","1351"
"947","23","1","636","2015-03-31T00:24:43.307Z","1","1351"
"955","23","1","636","2015-03-31T00:25:11.506Z","1","1351"
"950","23","1","636","2015-03-31T00:25:23.797Z","1","1351"
"954","23","1","636","2015-03-31T00:25:54.263Z","1","1351"
"974","23","1","641","2015-04-03T12:03:33.322Z","1","1351"
"970","23","1","641","2015-04-03T12:05:08.944Z","1","1351"
"963","23","1","641","2015-04-03T12:06:00.863Z","1","1351"
"966","23","1","641","2015-04-03T12:07:44.675Z","1","1351"
"967","23","1","641","2015-04-03T12:08:28.208Z","1","1351"
"970","23","1","641","2015-04-04T15:11:42.530Z","2","1351"
"965","23","0","641","2015-04-04T15:12:51.606Z","1","1351"
"958","23","1","641","2015-04-04T15:13:01.432Z","1","1351"
"977","23","1","641","2015-04-04T15:13:11.673Z","1","1351"
"962","23","0","641","2015-04-04T15:13:18.953Z","1","1351"
"938","23","1","635","2015-04-06T00:19:05.100Z","1","1351"
"937","23","1","635","2015-04-06T00:19:11.959Z","1","1351"
"941","23","1","635","2015-04-06T00:19:17.182Z","1","1351"
"943","23","1","635","2015-04-06T00:19:28.068Z","1","1351"
"940","23","1","635","2015-04-06T00:19:58.364Z","1","1351"
"955","23","1","636","2015-04-07T00:17:26.297Z","2","1351"
"953","23","1","636","2015-04-07T00:17:45.715Z","1","1351"
"949","23","1","636","2015-04-07T00:18:17.065Z","2","1351"
"948","23","1","636","2015-04-07T00:18:37.725Z","1","1351"
"951","23","1","636","2015-04-07T00:18:58.173Z","1","1351"
"952","23","0","636","2015-03-31T14:50:16.165Z","1","1365"
"963","23","1","641","2015-04-04T15:32:28.961Z","1","1365"
"975","23","1","641","2015-04-04T15:32:38.123Z","1","1365"
"966","23","1","641","2015-04-04T15:33:09.662Z","1","1365"
"964","23","0","641","2015-04-04T15:33:24.147Z","1","1365"
"960","23","1","641","2015-04-04T15:33:31.300Z","1","1365"
"948","23","1","636","2015-03-31T13:02:05.752Z","1","1339"
"953","23","1","636","2015-03-31T13:02:58.270Z","1","1339"
"951","23","1","636","2015-03-31T13:03:20.803Z","1","1339"
"952","23","1","636","2015-03-31T13:03:54.305Z","1","1339"
"949","23","0","636","2015-03-31T13:04:35.416Z","1","1339"
"974","23","0","641","2015-04-03T08:50:56.347Z","1","1339"
"970","23","1","641","2015-04-03T08:52:45.930Z","1","1339"
"967","23","0","641","2015-04-03T08:52:58.893Z","1","1339"
"959","23","0","641","2015-04-03T08:53:10.694Z","1","1339"
"969","23","1","641","2015-04-03T08:53:22.358Z","1","1339"
"970","23","1","641","2015-04-04T02:16:28.410Z","2","1339"
"959","23","0","641","2015-04-04T02:16:47.043Z","2","1339"
"975","23","1","641","2015-04-04T02:17:30.759Z","1","1339"
"967","23","0","641","2015-04-04T02:17:41.621Z","2","1339"
"958","23","1","641","2015-04-04T02:17:51.852Z","1","1339"
"940","23","0","635","2015-04-06T07:08:19.149Z","1","1339"
"944","23","1","635","2015-04-06T07:08:39.633Z","1","1339"
"943","23","1","635","2015-04-06T07:08:52.670Z","1","1339"
"941","23","1","635","2015-04-06T07:09:02.733Z","1","1339"
"936","23","0","635","2015-04-06T07:09:15.385Z","1","1339"
"947","23","1","636","2015-04-07T05:38:01.467Z","1","1339"
"955","23","1","636","2015-04-07T05:38:21.171Z","1","1339"
"951","23","1","636","2015-04-07T05:38:31.520Z","2","1339"
"948","23","1","636","2015-04-07T05:38:43.793Z","2","1339"
"952","23","1","636","2015-04-07T05:38:51.141Z","2","1339"
"956","23","1","636","2015-03-31T12:56:34.204Z","1","1352"
"947","23","0","636","2015-03-31T12:56:53.958Z","1","1352"
"969","23","1","641","2015-04-03T00:13:43.125Z","1","1352"
"977","23","1","641","2015-04-03T00:13:49.814Z","1","1352"
"958","23","0","641","2015-04-03T00:14:00.396Z","1","1352"
"960","23","1","641","2015-04-03T00:14:08.210Z","1","1352"
"970","23","1","641","2015-04-03T00:14:17.998Z","1","1352"
"965","23","1","641","2015-04-03T17:22:40.381Z","1","1352"
"961","23","0","641","2015-04-03T17:22:49.836Z","1","1352"
"971","23","1","641","2015-04-03T17:22:58.041Z","1","1352"
"963","23","1","641","2015-04-03T17:23:06.544Z","1","1352"
"964","23","1","641","2015-04-03T17:23:14.414Z","1","1352"
"938","23","1","635","2015-04-06T10:54:21.001Z","1","1352"
"945","23","1","635","2015-04-06T10:54:46.480Z","1","1352"
"939","23","0","635","2015-04-06T10:54:58.840Z","1","1352"
"943","23","1","635","2015-04-06T10:55:19.525Z","1","1352"
"937","23","0","635","2015-04-06T10:55:29.406Z","1","1352"
"956","23","1","636","2015-03-31T10:03:28.997Z","1","1360"
"951","23","1","636","2015-03-31T10:03:45.083Z","1","1360"
"948","23","1","636","2015-03-31T10:04:12.026Z","1","1360"
"954","23","1","636","2015-03-31T10:05:04.558Z","1","1360"
"953","23","1","636","2015-03-31T10:05:26.882Z","1","1360"
"967","23","0","641","2015-04-03T09:47:12.586Z","1","1360"
"975","23","1","641","2015-04-03T09:52:49.310Z","1","1360"
"962","23","0","641","2015-04-03T09:53:25.858Z","1","1360"
"959","23","1","641","2015-04-03T09:54:01.008Z","1","1360"
"958","23","0","641","2015-04-03T09:55:23.935Z","1","1360"
"977","23","0","641","2015-04-04T07:51:57.523Z","1","1360"
"963","23","1","641","2015-04-04T07:52:20.367Z","1","1360"
"964","23","0","641","2015-04-04T07:52:30.873Z","1","1360"
"972","23","1","641","2015-04-04T07:52:42.991Z","1","1360"
"961","23","1","641","2015-04-04T07:52:53.663Z","1","1360"
"936","23","1","635","2015-04-06T12:50:23.699Z","1","1360"
"944","23","1","635","2015-04-06T12:50:37.847Z","1","1360"
"938","23","1","635","2015-04-06T12:50:50.313Z","1","1360"
"941","23","1","635","2015-04-06T12:50:57.160Z","1","1360"
"937","23","1","635","2015-04-06T12:51:04.767Z","1","1360"
"948","23","1","636","2015-03-31T12:29:57.575Z","1","1325"
"952","23","1","636","2015-03-31T12:30:24.548Z","1","1325"
"956","23","1","636","2015-03-31T12:30:53.216Z","1","1325"
"953","23","1","636","2015-03-31T12:31:35.477Z","1","1325"
"954","23","1","636","2015-03-31T12:32:37.883Z","1","1325"
"960","23","1","641","2015-04-03T13:45:17.382Z","1","1325"
"962","23","0","641","2015-04-03T13:45:28.140Z","1","1325"
"973","23","0","641","2015-04-03T13:45:53.621Z","1","1325"
"964","23","0","641","2015-04-03T13:46:06.865Z","1","1325"
"961","23","1","641","2015-04-03T13:46:43.381Z","1","1325"
"975","23","1","641","2015-04-04T05:50:11.139Z","1","1325"
"968","23","1","641","2015-04-04T05:50:28.272Z","1","1325"
"976","23","1","641","2015-04-04T05:50:45.934Z","1","1325"
"959","23","0","641","2015-04-04T05:50:54.821Z","1","1325"
"960","23","1","641","2015-04-04T05:51:28.718Z","2","1325"
"936","23","1","635","2015-04-06T12:25:52.852Z","1","1325"
"943","23","1","635","2015-04-06T12:26:05.923Z","1","1325"
"939","23","1","635","2015-04-06T12:26:14.074Z","1","1325"
"942","23","1","635","2015-04-06T12:26:20.223Z","1","1325"
"945","23","1","635","2015-04-06T12:26:35.601Z","1","1325"
"973","24","1","641","2015-04-03T10:24:16.035Z","1","1372"
"959","24","1","641","2015-04-03T10:25:43.454Z","1","1372"
"972","24","1","641","2015-04-03T10:25:52.984Z","1","1372"
"958","24","1","641","2015-04-03T10:26:02.017Z","1","1372"
"966","24","1","641","2015-04-03T10:26:10.251Z","1","1372"
"971","24","1","641","2015-04-04T14:05:23.196Z","1","1372"
"976","24","1","641","2015-04-04T14:05:35.214Z","1","1372"
"966","24","1","641","2015-04-04T14:05:40.840Z","2","1372"
"972","24","1","641","2015-04-04T14:05:47.377Z","2","1372"
"958","24","1","641","2015-04-04T14:05:53.013Z","2","1372"
"949","24","1","636","2015-04-07T11:53:22.208Z","1","1372"
"953","24","1","636","2015-04-07T11:53:43.414Z","1","1372"
"950","24","1","636","2015-04-07T11:53:54.788Z","1","1372"
"952","24","1","636","2015-04-07T11:54:10.477Z","1","1372"
"956","24","1","636","2015-04-07T11:54:26.531Z","1","1372"
"968","24","1","641","2015-04-03T13:05:55.093Z","1","1374"
"965","24","1","641","2015-04-03T13:06:10.092Z","1","1374"
"976","24","0","641","2015-04-03T13:06:22.322Z","1","1374"
"961","24","1","641","2015-04-03T13:06:32.556Z","1","1374"
"964","24","0","641","2015-04-03T13:06:41.425Z","1","1374"
"960","24","1","641","2015-04-04T14:10:51.494Z","1","1374"
"962","24","0","641","2015-04-04T14:11:11.863Z","1","1374"
"959","24","0","641","2015-04-04T14:11:20.222Z","1","1374"
"977","24","1","641","2015-04-04T14:11:34.211Z","1","1374"
"974","24","0","641","2015-04-04T14:11:43.663Z","1","1374"
"943","24","1","635","2015-04-06T12:55:21.870Z","1","1374"
"945","24","1","635","2015-04-06T12:55:29.078Z","1","1374"
"944","24","0","635","2015-04-06T12:56:07.604Z","1","1374"
"938","24","1","635","2015-04-06T12:56:17.968Z","1","1374"
"937","24","1","635","2015-04-06T12:56:23.334Z","1","1374"
"952","24","1","636","2015-04-07T11:19:13.193Z","1","1374"
"953","24","1","636","2015-04-07T11:19:57.637Z","1","1374"
"950","24","0","636","2015-04-07T11:20:09.206Z","1","1374"
"947","24","1","636","2015-04-07T11:20:30.313Z","1","1374"
"949","24","1","636","2015-04-07T11:20:46.942Z","1","1374"
"975","24","0","641","2015-04-03T11:10:30.618Z","1","1376"
"961","24","1","641","2015-04-03T11:10:39.861Z","1","1376"
"959","24","1","641","2015-04-03T11:10:55.498Z","1","1376"
"967","24","1","641","2015-04-03T11:11:06.016Z","1","1376"
"970","24","1","641","2015-04-03T11:11:20.669Z","1","1376"
"960","24","1","641","2015-04-04T10:30:45.772Z","1","1376"
"959","24","1","641","2015-04-04T10:31:06.240Z","2","1376"
"962","24","1","641","2015-04-04T10:31:17.585Z","1","1376"
"969","24","1","641","2015-04-04T10:31:29.234Z","1","1376"
"964","24","1","641","2015-04-04T10:31:40.997Z","1","1376"
"937","24","0","635","2015-04-06T00:33:54.124Z","1","1376"
"943","24","1","635","2015-04-06T00:34:17.786Z","1","1376"
"938","24","1","635","2015-04-06T00:34:29.361Z","1","1376"
"936","24","0","635","2015-04-06T00:34:35.358Z","1","1376"
"942","24","1","635","2015-04-06T00:34:42.247Z","1","1376"
"947","24","1","636","2015-04-07T10:44:52.404Z","1","1376"
"954","24","1","636","2015-04-07T10:45:32.684Z","1","1376"
"953","24","0","636","2015-04-07T10:46:30.348Z","1","1376"
"951","24","0","636","2015-04-07T10:48:13.625Z","1","1376"
"956","24","1","636","2015-04-07T10:48:34.557Z","1","1376"
"969","24","0","641","2015-04-03T12:33:19.902Z","1","1379"
"976","24","1","641","2015-04-03T12:33:39.201Z","1","1379"
"966","24","1","641","2015-04-03T12:33:59.469Z","1","1379"
"965","24","0","641","2015-04-03T12:34:14.476Z","1","1379"
"971","24","1","641","2015-04-03T12:34:22.611Z","1","1379"
"951","24","1","636","2015-04-07T12:25:56.888Z","1","1380"
"953","24","0","636","2015-04-07T12:26:55.917Z","1","1380"
"952","24","1","636","2015-04-07T12:27:32.477Z","1","1380"
"949","24","1","636","2015-04-07T12:27:54.178Z","1","1380"
"956","24","1","636","2015-04-07T12:28:12.020Z","1","1380"
"967","24","1","641","2015-04-03T01:42:15.046Z","1","1382"
"959","24","1","641","2015-04-03T01:42:26.569Z","1","1382"
"964","24","0","641","2015-04-03T01:42:52.866Z","1","1382"
"977","24","1","641","2015-04-03T01:44:05.701Z","1","1382"
"972","24","1","641","2015-04-03T01:44:17.503Z","1","1382"
"961","24","1","641","2015-04-03T14:01:45.600Z","1","1384"
"962","24","0","641","2015-04-03T14:09:44.822Z","1","1384"
"977","24","1","641","2015-04-03T14:09:54.426Z","1","1384"
"959","24","1","641","2015-04-03T14:10:08.298Z","1","1384"
"967","24","1","641","2015-04-03T14:10:18.446Z","1","1384"
"965","24","1","641","2015-04-04T03:21:09.194Z","1","1384"
"959","24","1","641","2015-04-04T03:21:23.007Z","2","1384"
"966","24","1","641","2015-04-04T03:21:37.111Z","1","1384"
"969","24","0","641","2015-04-04T03:21:52.077Z","1","1384"
"961","24","1","641","2015-04-04T03:21:59.007Z","2","1384"
"956","24","0","636","2015-04-07T12:46:58.689Z","1","1384"
"955","24","1","636","2015-04-07T12:47:23.855Z","1","1384"
"949","24","1","636","2015-04-07T12:48:30.605Z","1","1384"
"952","24","0","636","2015-04-07T12:50:03.978Z","1","1384"
"953","24","1","636","2015-04-07T12:51:21.495Z","1","1384"
"968","24","1","641","2015-04-03T11:26:54.666Z","1","1386"
"972","24","1","641","2015-04-03T11:27:38.642Z","1","1386"
"967","24","1","641","2015-04-03T11:27:57.492Z","1","1386"
"966","24","0","641","2015-04-03T11:28:24.600Z","1","1386"
"958","24","1","641","2015-04-03T11:28:37.519Z","1","1386"
"969","24","1","641","2015-04-04T06:09:00.294Z","1","1386"
"967","24","1","641","2015-04-04T06:09:08.616Z","2","1386"
"974","24","1","641","2015-04-04T06:09:33.027Z","1","1386"
"977","24","1","641","2015-04-04T06:09:38.935Z","1","1386"
"958","24","1","641","2015-04-04T06:09:46.239Z","2","1386"
"938","24","0","635","2015-04-05T18:04:54.099Z","1","1386"
"941","24","0","635","2015-04-05T18:05:03.941Z","1","1386"
